Date,Close
02/01/2020 16:00:00,209.78
03/01/2020 16:00:00,208.67
06/01/2020 16:00:00,212.6
07/01/2020 16:00:00,213.06
08/01/2020 16:00:00,215.22
09/01/2020 16:00:00,218.3
10/01/2020 16:00:00,218.06
13/01/2020 16:00:00,221.91
14/01/2020 16:00:00,219.06
15/01/2020 16:00:00,221.15
16/01/2020 16:00:00,221.77
17/01/2020 16:00:00,222.14
21/01/2020 16:00:00,221.44
22/01/2020 16:00:00,221.32
23/01/2020 16:00:00,219.76
24/01/2020 16:00:00,217.94
27/01/2020 16:00:00,214.87
28/01/2020 16:00:00,217.79
29/01/2020 16:00:00,223.23
30/01/2020 16:00:00,209.53
31/01/2020 16:00:00,201.91
03/02/2020 16:00:00,204.19
04/02/2020 16:00:00,209.83
05/02/2020 16:00:00,210.11
06/02/2020 16:00:00,210.85
07/02/2020 16:00:00,212.33
10/02/2020 16:00:00,213.06
11/02/2020 16:00:00,207.19
12/02/2020 16:00:00,210.76
13/02/2020 16:00:00,213.14
14/02/2020 16:00:00,214.18
18/02/2020 16:00:00,217.8
19/02/2020 16:00:00,217.49
20/02/2020 16:00:00,214.58
21/02/2020 16:00:00,210.18
24/02/2020 16:00:00,200.72
25/02/2020 16:00:00,196.77
26/02/2020 16:00:00,197.2
27/02/2020 16:00:00,189.75
28/02/2020 16:00:00,192.47
02/03/2020 16:00:00,196.44
03/03/2020 16:00:00,185.89
04/03/2020 16:00:00,191.76
05/03/2020 16:00:00,185.17
06/03/2020 16:00:00,181.09
09/03/2020 16:00:00,169.5
10/03/2020 16:00:00,178.19
11/03/2020 16:00:00,170.24
12/03/2020 16:00:00,154.47
13/03/2020 16:00:00,170.28
16/03/2020 16:00:00,146.01
17/03/2020 16:00:00,149.42
18/03/2020 16:00:00,146.96
19/03/2020 16:00:00,153.13
20/03/2020 16:00:00,149.73
23/03/2020 16:00:00,148.1
24/03/2020 16:00:00,160.98
25/03/2020 16:00:00,156.21
26/03/2020 16:00:00,163.34
27/03/2020 16:00:00,156.79
30/03/2020 16:00:00,165.95
31/03/2020 16:00:00,166.8
01/04/2020 16:00:00,159.6
02/04/2020 16:00:00,158.19
03/04/2020 16:00:00,154.18
06/04/2020 16:00:00,165.55
07/04/2020 16:00:00,168.83
08/04/2020 16:00:00,174.28
09/04/2020 16:00:00,175.19
13/04/2020 16:00:00,174.79
14/04/2020 16:00:00,178.17
15/04/2020 16:00:00,176.97
16/04/2020 16:00:00,176.25
17/04/2020 16:00:00,179.24
20/04/2020 16:00:00,178.24
21/04/2020 16:00:00,170.8
22/04/2020 16:00:00,182.28
23/04/2020 16:00:00,185.13
24/04/2020 16:00:00,190.07
27/04/2020 16:00:00,187.5
28/04/2020 16:00:00,182.91
29/04/2020 16:00:00,194.19
30/04/2020 16:00:00,204.71
01/05/2020 16:00:00,202.27
04/05/2020 16:00:00,205.26
05/05/2020 16:00:00,207.07
06/05/2020 16:00:00,208.47
07/05/2020 16:00:00,211.26
08/05/2020 16:00:00,212.35
11/05/2020 16:00:00,213.18
12/05/2020 16:00:00,210.1
13/05/2020 16:00:00,205.1
14/05/2020 16:00:00,206.81
15/05/2020 16:00:00,210.88
18/05/2020 16:00:00,213.19
19/05/2020 16:00:00,216.88
20/05/2020 16:00:00,229.97
21/05/2020 16:00:00,231.39
22/05/2020 16:00:00,234.91
26/05/2020 16:00:00,232.2
27/05/2020 16:00:00,229.14
28/05/2020 16:00:00,225.46
29/05/2020 16:00:00,225.09
01/06/2020 16:00:00,231.91
02/06/2020 16:00:00,232.72
03/06/2020 16:00:00,230.16
04/06/2020 16:00:00,226.29
05/06/2020 16:00:00,230.77
08/06/2020 16:00:00,231.4
09/06/2020 16:00:00,238.67
10/06/2020 16:00:00,236.73
11/06/2020 16:00:00,224.43
12/06/2020 16:00:00,228.58
15/06/2020 16:00:00,232.5
16/06/2020 16:00:00,235.65
17/06/2020 16:00:00,235.53
18/06/2020 16:00:00,235.94
19/06/2020 16:00:00,238.79
22/06/2020 16:00:00,239.22
23/06/2020 16:00:00,242.24
24/06/2020 16:00:00,234.02
25/06/2020 16:00:00,235.68
26/06/2020 16:00:00,216.08
29/06/2020 16:00:00,220.64
30/06/2020 16:00:00,227.07
01/07/2020 16:00:00,237.55
02/07/2020 16:00:00,233.42
06/07/2020 16:00:00,240.28
07/07/2020 16:00:00,240.86
08/07/2020 16:00:00,243.58
09/07/2020 16:00:00,244.5
10/07/2020 16:00:00,245.07
13/07/2020 16:00:00,239
14/07/2020 16:00:00,239.73
15/07/2020 16:00:00,240.28
16/07/2020 16:00:00,240.93
17/07/2020 16:00:00,242.03
20/07/2020 16:00:00,245.42
21/07/2020 16:00:00,241.75
22/07/2020 16:00:00,239.87
23/07/2020 16:00:00,232.6
24/07/2020 16:00:00,230.71
27/07/2020 16:00:00,233.5
28/07/2020 16:00:00,230.12
29/07/2020 16:00:00,233.29
30/07/2020 16:00:00,234.5
31/07/2020 16:00:00,253.67
03/08/2020 16:00:00,251.96
04/08/2020 16:00:00,249.83
05/08/2020 16:00:00,249.12
06/08/2020 16:00:00,265.28
07/08/2020 16:00:00,268.44
10/08/2020 16:00:00,263
11/08/2020 16:00:00,256.13
12/08/2020 16:00:00,259.89
13/08/2020 16:00:00,261.3
14/08/2020 16:00:00,261.24
17/08/2020 16:00:00,261.16
18/08/2020 16:00:00,262.34
19/08/2020 16:00:00,262.59
20/08/2020 16:00:00,269.01
21/08/2020 16:00:00,267.01
24/08/2020 16:00:00,271.39
25/08/2020 16:00:00,280.82
26/08/2020 16:00:00,303.91
27/08/2020 16:00:00,293.22
28/08/2020 16:00:00,293.66
31/08/2020 16:00:00,293.2
01/09/2020 16:00:00,295.44
02/09/2020 16:00:00,302.5
03/09/2020 16:00:00,291.12
04/09/2020 16:00:00,282.73
08/09/2020 16:00:00,271.16
09/09/2020 16:00:00,273.72
10/09/2020 16:00:00,268.09
11/09/2020 16:00:00,266.61
14/09/2020 16:00:00,266.15
15/09/2020 16:00:00,272.42
16/09/2020 16:00:00,263.52
17/09/2020 16:00:00,254.82
18/09/2020 16:00:00,252.53
21/09/2020 16:00:00,248.15
22/09/2020 16:00:00,254.75
23/09/2020 16:00:00,249.02
24/09/2020 16:00:00,249.53
25/09/2020 16:00:00,254.82
28/09/2020 16:00:00,256.82
29/09/2020 16:00:00,261.79
30/09/2020 16:00:00,261.9
01/10/2020 16:00:00,266.63
02/10/2020 16:00:00,259.94
05/10/2020 16:00:00,264.65
06/10/2020 16:00:00,258.66
07/10/2020 16:00:00,258.12
08/10/2020 16:00:00,263.76
09/10/2020 16:00:00,264.45
12/10/2020 16:00:00,275.75
13/10/2020 16:00:00,276.14
14/10/2020 16:00:00,271.82
15/10/2020 16:00:00,266.72
16/10/2020 16:00:00,265.93
19/10/2020 16:00:00,261.4
20/10/2020 16:00:00,267.56
21/10/2020 16:00:00,278.73
22/10/2020 16:00:00,278.12
23/10/2020 16:00:00,284.79
26/10/2020 16:00:00,277.11
27/10/2020 16:00:00,283.29
28/10/2020 16:00:00,267.67
29/10/2020 16:00:00,280.83
30/10/2020 16:00:00,263.11
02/11/2020 16:00:00,261.36
03/11/2020 16:00:00,265.3
04/11/2020 16:00:00,287.38
05/11/2020 16:00:00,294.68
06/11/2020 16:00:00,293.41
09/11/2020 16:00:00,278.77
10/11/2020 16:00:00,272.43
11/11/2020 16:00:00,276.48
12/11/2020 16:00:00,275.08
13/11/2020 16:00:00,276.95
16/11/2020 16:00:00,278.96
17/11/2020 16:00:00,275
18/11/2020 16:00:00,271.97
19/11/2020 16:00:00,272.94
20/11/2020 16:00:00,269.7
23/11/2020 16:00:00,268.43
24/11/2020 16:00:00,276.92
25/11/2020 16:00:00,275.59
27/11/2020 13:00:00,277.81
30/11/2020 16:00:00,276.97
01/12/2020 16:00:00,286.55
02/12/2020 16:00:00,287.52
03/12/2020 16:00:00,281.85
04/12/2020 16:00:00,279.7
07/12/2020 16:00:00,285.58
08/12/2020 16:00:00,283.4
09/12/2020 16:00:00,277.92
10/12/2020 16:00:00,277.12
11/12/2020 16:00:00,273.55
14/12/2020 16:00:00,274.19
15/12/2020 16:00:00,275.55
16/12/2020 16:00:00,275.67
17/12/2020 16:00:00,274.48
18/12/2020 16:00:00,276.4
21/12/2020 16:00:00,272.79
22/12/2020 16:00:00,267.09
23/12/2020 16:00:00,268.11
24/12/2020 13:00:00,267.4
28/12/2020 16:00:00,277
29/12/2020 16:00:00,276.78
30/12/2020 16:00:00,271.87
