Date,Close
16/09/2014,76.08
17/09/2014,76.43
18/09/2014,77
19/09/2014,77.91
22/09/2014,76.8
23/09/2014,78.29
24/09/2014,78.54
25/09/2014,77.22
26/09/2014,78.79
29/09/2014,79
30/09/2014,79.04
1/10/2014,76.55
2/10/2014,77.08
3/10/2014,77.44
6/10/2014,77.56
7/10/2014,76.29
8/10/2014,77.52
9/10/2014,75.91
10/10/2014,72.91
13/10/2014,72.99
14/10/2014,73.59
15/10/2014,73.21
16/10/2014,72.63
17/10/2014,75.95
20/10/2014,76.95
21/10/2014,78.69
22/10/2014,78.37
23/10/2014,80.04
24/10/2014,80.67
27/10/2014,80.28
28/10/2014,80.77
29/10/2014,75.86
30/10/2014,74.11
31/10/2014,74.99
3/11/2014,73.88
4/11/2014,75.76
5/11/2014,74.83
6/11/2014,75.26
7/11/2014,75.6
10/11/2014,75
11/11/2014,74.61
12/11/2014,74.72
13/11/2014,74.25
14/11/2014,74.88
17/11/2014,74.24
18/11/2014,74.34
19/11/2014,73.33
20/11/2014,73.6
21/11/2014,73.75
24/11/2014,74.01
25/11/2014,75.63
26/11/2014,77.62
28/11/2014,77.7
1/12/2014,75.1
2/12/2014,75.46
3/12/2014,74.88
4/12/2014,75.24
5/12/2014,76.36
8/12/2014,76.52
9/12/2014,76.84
10/12/2014,76.18
11/12/2014,77.73
12/12/2014,77.83
15/12/2014,76.99
16/12/2014,74.69
17/12/2014,76.11
18/12/2014,78.4
19/12/2014,79.88
22/12/2014,81.45
23/12/2014,80.61
24/12/2014,80.77
26/12/2014,80.78
29/12/2014,80.02
30/12/2014,79.22
31/12/2014,78.02
2/01/2015,78.45
5/01/2015,77.19
6/01/2015,76.15
7/01/2015,76.15
8/01/2015,78.18
9/01/2015,77.74
12/01/2015,76.72
13/01/2015,76.45
14/01/2015,76.28
15/01/2015,74.05
16/01/2015,75.18
20/01/2015,76.24
21/01/2015,76.74
22/01/2015,77.65
23/01/2015,77.83
26/01/2015,77.5
27/01/2015,75.78
28/01/2015,76.24
29/01/2015,78
30/01/2015,75.91
2/02/2015,74.99
3/02/2015,75.4
4/02/2015,75.63
5/02/2015,75.61
6/02/2015,74.47
9/02/2015,74.44
10/02/2015,75.19
11/02/2015,76.51
12/02/2015,76.23
13/02/2015,75.74
17/02/2015,75.6
18/02/2015,76.71
19/02/2015,79.42
20/02/2015,79.9
23/02/2015,78.84
24/02/2015,78.45
25/02/2015,79.56
26/02/2015,80.41
27/02/2015,78.97
2/03/2015,79.75
3/03/2015,79.6
4/03/2015,80.9
5/03/2015,81.21
6/03/2015,80.01
9/03/2015,79.44
10/03/2015,77.55
11/03/2015,77.57
12/03/2015,78.93
13/03/2015,78.05
16/03/2015,78.07
17/03/2015,79.36
18/03/2015,80.91
19/03/2015,82.75
20/03/2015,83.8
23/03/2015,84.43
24/03/2015,85.31
25/03/2015,82.92
26/03/2015,83.01
27/03/2015,83.3
30/03/2015,83.2
31/03/2015,82.22
1/04/2015,81.67
2/04/2015,81.56
6/04/2015,82.44
7/04/2015,82.32
8/04/2015,82.28
9/04/2015,82.17
10/04/2015,82.04
13/04/2015,83.01
14/04/2015,83.52
15/04/2015,82.71
16/04/2015,82.31
17/04/2015,80.78
20/04/2015,83.09
21/04/2015,83.62
22/04/2015,84.63
23/04/2015,82.41
24/04/2015,81.53
27/04/2015,81.91
28/04/2015,80.68
29/04/2015,80.47
30/04/2015,78.77
1/05/2015,78.99
4/05/2015,78.81
5/05/2015,77.56
6/05/2015,78.1
7/05/2015,78.43
8/05/2015,78.51
11/05/2015,78.01
12/05/2015,77.46
13/05/2015,78.44
14/05/2015,81.37
15/05/2015,80.42
18/05/2015,80.88
19/05/2015,80.63
20/05/2015,80.55
21/05/2015,80.48
22/05/2015,80.54
26/05/2015,79.33
27/05/2015,80.55
28/05/2015,80.15
29/05/2015,79.19
1/06/2015,80.29
2/06/2015,80.44
3/06/2015,82.44
4/06/2015,82.05
5/06/2015,82.14
8/06/2015,80.67
9/06/2015,80.67
10/06/2015,82.16
11/06/2015,81.83
12/06/2015,81.53
15/06/2015,80.71
16/06/2015,81.06
17/06/2015,81.79
18/06/2015,82.91
19/06/2015,82.51
22/06/2015,84.74
23/06/2015,87.88
24/06/2015,88.86
25/06/2015,87.98
26/06/2015,88.01
29/06/2015,85.8
30/06/2015,85.77
1/07/2015,86.91
2/07/2015,87.29
6/07/2015,87.55
7/07/2015,87.22
8/07/2015,85.65
9/07/2015,85.88
10/07/2015,87.95
13/07/2015,90.1
14/07/2015,89.68
15/07/2015,89.76
16/07/2015,90.85
17/07/2015,94.97
20/07/2015,97.91
21/07/2015,98.39
22/07/2015,97.04
23/07/2015,95.44
24/07/2015,96.95
27/07/2015,94.17
28/07/2015,95.29
29/07/2015,96.99
30/07/2015,95.21
31/07/2015,94.01
3/08/2015,94.14
4/08/2015,94.06
5/08/2015,96.44
6/08/2015,95.12
7/08/2015,94.3
10/08/2015,94.15
11/08/2015,93.62
12/08/2015,94.19
13/08/2015,93.43
14/08/2015,94.42
17/08/2015,93.93
18/08/2015,95.17
19/08/2015,95.31
20/08/2015,90.56
21/08/2015,86.06
24/08/2015,82.09
25/08/2015,83
26/08/2015,87.19
27/08/2015,89.73
28/08/2015,91.01
31/08/2015,89.43
1/09/2015,87.23
2/09/2015,89.89
3/09/2015,88.15
4/09/2015,88.26
8/09/2015,89.53
9/09/2015,90.44
10/09/2015,91.98
11/09/2015,92.05
14/09/2015,92.31
15/09/2015,92.9
16/09/2015,93.45
17/09/2015,94.34
18/09/2015,94.4
21/09/2015,95.55
22/09/2015,92.96
23/09/2015,93.97
24/09/2015,94.41
25/09/2015,92.77
28/09/2015,89.21
29/09/2015,86.67
30/09/2015,89.9
1/10/2015,90.95
2/10/2015,92.07
5/10/2015,94.01
6/10/2015,92.8
7/10/2015,92.4
8/10/2015,92.47
9/10/2015,93.24
12/10/2015,94.26
13/10/2015,94.12
14/10/2015,94.07
15/10/2015,95.96
16/10/2015,97.54
19/10/2015,98.47
20/10/2015,97
21/10/2015,97.11
22/10/2015,99.67
23/10/2015,102.19
26/10/2015,103.77
27/10/2015,103.7
28/10/2015,104.2
29/10/2015,104.88
30/10/2015,101.97
2/11/2015,103.31
3/11/2015,102.58
4/11/2015,103.94
5/11/2015,108.76
6/11/2015,107.1
9/11/2015,106.49
10/11/2015,107.91
11/11/2015,109.01
12/11/2015,108.02
13/11/2015,103.95
16/11/2015,104.04
17/11/2015,105.13
18/11/2015,107.77
19/11/2015,106.26
20/11/2015,107.32
23/11/2015,106.95
24/11/2015,105.74
25/11/2015,105.41
27/11/2015,105.45
30/11/2015,104.24
1/12/2015,107.12
2/12/2015,106.07
3/12/2015,104.38
4/12/2015,106.18
7/12/2015,105.61
8/12/2015,106.49
9/12/2015,104.6
10/12/2015,105.42
11/12/2015,102.12
14/12/2015,104.66
15/12/2015,104.55
16/12/2015,106.79
17/12/2015,106.22
18/12/2015,104.04
21/12/2015,104.77
22/12/2015,105.51
23/12/2015,104.63
24/12/2015,105.02
28/12/2015,105.93
29/12/2015,107.26
30/12/2015,106.22
31/12/2015,104.66
4/01/2016,102.22
5/01/2016,102.73
6/01/2016,102.97
7/01/2016,97.92
8/01/2016,97.33
11/01/2016,97.51
12/01/2016,99.37
13/01/2016,95.44
14/01/2016,98.37
15/01/2016,94.97
19/01/2016,95.26
20/01/2016,94.35
21/01/2016,94.16
22/01/2016,97.94
25/01/2016,97.01
26/01/2016,97.34
27/01/2016,94.45
28/01/2016,109.11
29/01/2016,112.21
1/02/2016,115.09
2/02/2016,114.61
3/02/2016,112.69
4/02/2016,110.49
5/02/2016,104.07
8/02/2016,99.75
9/02/2016,99.54
10/02/2016,101
11/02/2016,101.91
12/02/2016,102.01
16/02/2016,101.61
17/02/2016,105.2
18/02/2016,103.47
19/02/2016,104.57
22/02/2016,107.16
23/02/2016,105.46
24/02/2016,106.88
25/02/2016,108.07
26/02/2016,107.92
29/02/2016,106.92
1/03/2016,109.82
2/03/2016,109.95
3/03/2016,109.58
4/03/2016,108.39
7/03/2016,105.73
8/03/2016,105.93
9/03/2016,107.51
10/03/2016,107.32
11/03/2016,109.41
14/03/2016,109.89
15/03/2016,110.67
16/03/2016,112.18
17/03/2016,111.02
18/03/2016,111.45
21/03/2016,111.85
22/03/2016,112.25
23/03/2016,112.54
24/03/2016,113.05
28/03/2016,113.69
29/03/2016,116.14
30/03/2016,114.7
31/03/2016,114.1
1/04/2016,116.06
4/04/2016,112.55
5/04/2016,112.22
6/04/2016,113.71
7/04/2016,113.64
8/04/2016,110.63
11/04/2016,108.99
12/04/2016,110.61
13/04/2016,110.51
14/04/2016,110.84
15/04/2016,109.64
18/04/2016,110.45
19/04/2016,112.29
20/04/2016,112.42
21/04/2016,113.44
22/04/2016,110.56
25/04/2016,110.1
26/04/2016,108.76
27/04/2016,108.89
28/04/2016,116.73
29/04/2016,117.58
2/05/2016,118.57
3/05/2016,117.43
4/05/2016,118.06
5/05/2016,117.81
6/05/2016,119.49
9/05/2016,119.24
10/05/2016,120.5
11/05/2016,119.52
12/05/2016,120.28
13/05/2016,119.81
16/05/2016,118.67
17/05/2016,117.35
18/05/2016,117.65
19/05/2016,116.81
20/05/2016,117.35
23/05/2016,115.97
24/05/2016,117.7
25/05/2016,117.89
26/05/2016,119.47
27/05/2016,119.38
31/05/2016,118.81
1/06/2016,118.78
2/06/2016,118.93
3/06/2016,118.47
6/06/2016,118.79
7/06/2016,117.76
8/06/2016,118.39
9/06/2016,118.56
10/06/2016,116.62
13/06/2016,113.95
14/06/2016,114.94
15/06/2016,114.6
16/06/2016,114.39
17/06/2016,113.02
20/06/2016,113.37
21/06/2016,114.38
22/06/2016,113.91
23/06/2016,115.08
24/06/2016,112.08
27/06/2016,108.97
28/06/2016,112.7
29/06/2016,114.16
30/06/2016,114.28
1/07/2016,114.19
5/07/2016,114
6/07/2016,116.7
7/07/2016,115.85
8/07/2016,117.24
11/07/2016,117.87
12/07/2016,117.93
13/07/2016,116.78
14/07/2016,117.29
15/07/2016,116.86
18/07/2016,119.37
19/07/2016,120.61
20/07/2016,121.92
21/07/2016,120.61
22/07/2016,121
25/07/2016,121.63
26/07/2016,121.22
27/07/2016,123.34
28/07/2016,125
29/07/2016,123.94
1/08/2016,124.31
2/08/2016,123.09
3/08/2016,122.51
4/08/2016,124.36
5/08/2016,125.15
8/08/2016,125.26
9/08/2016,125.06
10/08/2016,124.88
11/08/2016,124.9
12/08/2016,124.88
15/08/2016,123.9
16/08/2016,123.3
17/08/2016,124.37
18/08/2016,123.91
19/08/2016,123.56
22/08/2016,124.15
23/08/2016,124.37
24/08/2016,123.48
25/08/2016,123.89
26/08/2016,124.96
29/08/2016,126.54
30/08/2016,125.84
31/08/2016,126.12
1/09/2016,126.17
2/09/2016,126.51
6/09/2016,129.73
7/09/2016,131.05
8/09/2016,130.27
9/09/2016,127.1
12/09/2016,128.69
13/09/2016,127.21
14/09/2016,127.77
15/09/2016,128.35
16/09/2016,129.07
19/09/2016,128.65
20/09/2016,128.64
21/09/2016,129.94
22/09/2016,130.08
23/09/2016,127.96
26/09/2016,127.31
27/09/2016,128.69
28/09/2016,129.23
29/09/2016,128.09
30/09/2016,128.27
3/10/2016,128.77
4/10/2016,128.19
5/10/2016,128.47
6/10/2016,128.74
7/10/2016,128.99
10/10/2016,130.24
11/10/2016,128.88
12/10/2016,129.05
13/10/2016,127.82
14/10/2016,127.88
17/10/2016,127.54
18/10/2016,128.57
19/10/2016,130.11
20/10/2016,130
21/10/2016,132.07
24/10/2016,133.28
25/10/2016,132.29
26/10/2016,131.04
27/10/2016,129.69
28/10/2016,131.29
31/10/2016,130.99
1/11/2016,129.5
2/11/2016,127.17
3/11/2016,120
4/11/2016,120.75
7/11/2016,122.15
8/11/2016,124.22
9/11/2016,123.18
10/11/2016,120.8
11/11/2016,119.02
14/11/2016,115.08
15/11/2016,117.2
16/11/2016,116.34
17/11/2016,117.79
18/11/2016,117.02
21/11/2016,121.77
22/11/2016,121.47
23/11/2016,120.84
25/11/2016,120.38
28/11/2016,120.41
29/11/2016,120.87
30/11/2016,118.42
1/12/2016,115.1
2/12/2016,115.4
5/12/2016,117.43
6/12/2016,117.31
7/12/2016,117.95
8/12/2016,118.91
9/12/2016,119.68
12/12/2016,117.77
13/12/2016,120.31
14/12/2016,120.21
15/12/2016,120.57
16/12/2016,119.87
19/12/2016,119.24
20/12/2016,119.09
21/12/2016,119.04
22/12/2016,117.4
23/12/2016,117.27
27/12/2016,118.01
28/12/2016,116.92
29/12/2016,116.35
30/12/2016,115.05
3/01/2017,116.86
4/01/2017,118.69
5/01/2017,120.67
6/01/2017,123.41
9/01/2017,124.9
10/01/2017,124.35
11/01/2017,126.09
12/01/2017,126.62
13/01/2017,128.34
17/01/2017,127.87
18/01/2017,127.92
19/01/2017,127.55
20/01/2017,127.04
23/01/2017,128.93
24/01/2017,129.37
25/01/2017,131.48
26/01/2017,132.78
27/01/2017,132.18
30/01/2017,130.98
31/01/2017,130.32
1/02/2017,133.23
2/02/2017,130.84
3/02/2017,130.98
6/02/2017,132.06
7/02/2017,131.84
8/02/2017,134.2
9/02/2017,134.14
10/02/2017,134.19
13/02/2017,134.05
14/02/2017,133.85
15/02/2017,133.44
16/02/2017,133.84
17/02/2017,133.53
21/02/2017,133.72
22/02/2017,136.12
23/02/2017,135.36
24/02/2017,135.44
27/02/2017,136.41
28/02/2017,135.54
1/03/2017,137.42
2/03/2017,136.76
3/03/2017,137.17
6/03/2017,137.42
7/03/2017,137.3
8/03/2017,137.72
9/03/2017,138.24
10/03/2017,138.79
13/03/2017,139.6
14/03/2017,139.32
15/03/2017,139.72
16/03/2017,139.99
17/03/2017,139.84
20/03/2017,139.94
21/03/2017,138.51
22/03/2017,139.59
23/03/2017,139.53
24/03/2017,140.34
27/03/2017,140.32
28/03/2017,141.76
29/03/2017,142.65
30/03/2017,142.41
31/03/2017,142.05
3/04/2017,142.28
4/04/2017,141.73
5/04/2017,141.85
6/04/2017,141.17
7/04/2017,140.78
10/04/2017,141.04
11/04/2017,139.92
12/04/2017,139.58
13/04/2017,139.39
17/04/2017,141.42
18/04/2017,140.96
19/04/2017,142.27
20/04/2017,143.8
21/04/2017,143.68
24/04/2017,145.47
25/04/2017,146.49
26/04/2017,146.56
27/04/2017,147.7
28/04/2017,150.25
1/05/2017,152.46
2/05/2017,152.78
3/05/2017,151.8
4/05/2017,150.85
5/05/2017,150.24
8/05/2017,151.06
9/05/2017,150.48
10/05/2017,150.29
11/05/2017,150.04
12/05/2017,150.33
15/05/2017,150.19
16/05/2017,149.78
17/05/2017,144.85
18/05/2017,147.66
19/05/2017,148.06
22/05/2017,148.24
23/05/2017,148.07
24/05/2017,150.04
25/05/2017,151.96
26/05/2017,152.13
30/05/2017,152.38
31/05/2017,151.46
1/06/2017,151.53
2/06/2017,153.61
5/06/2017,153.63
6/06/2017,152.81
7/06/2017,153.12
8/06/2017,154.71
9/06/2017,149.6
12/06/2017,148.44
13/06/2017,150.68
14/06/2017,150.25
15/06/2017,149.8
16/06/2017,150.64
19/06/2017,152.87
20/06/2017,152.25
21/06/2017,153.91
22/06/2017,153.4
23/06/2017,155.07
26/06/2017,153.59
27/06/2017,150.58
28/06/2017,153.24
29/06/2017,151.04
30/06/2017,150.98
3/07/2017,148.43
5/07/2017,150.34
6/07/2017,148.82
7/07/2017,151.44
10/07/2017,153.5
11/07/2017,155.27
12/07/2017,158.9
13/07/2017,159.26
14/07/2017,159.97
17/07/2017,159.73
18/07/2017,162.86
19/07/2017,164.14
20/07/2017,164.53
21/07/2017,164.43
24/07/2017,166
25/07/2017,165.28
26/07/2017,165.61
27/07/2017,170.44
28/07/2017,172.45
31/07/2017,169.25
1/08/2017,169.86
2/08/2017,169.3
3/08/2017,168.59
4/08/2017,169.62
7/08/2017,171.98
8/08/2017,171.23
9/08/2017,171.18
10/08/2017,167.4
11/08/2017,168.08
14/08/2017,170.75
15/08/2017,171
16/08/2017,170
17/08/2017,166.91
18/08/2017,167.41
21/08/2017,167.78
22/08/2017,169.64
23/08/2017,168.71
24/08/2017,167.74
25/08/2017,166.32
28/08/2017,167.24
29/08/2017,168.05
30/08/2017,169.92
31/08/2017,171.97
1/09/2017,172.02
5/09/2017,170.72
6/09/2017,172.09
7/09/2017,173.21
8/09/2017,170.95
11/09/2017,173.51
12/09/2017,172.96
13/09/2017,173.05
14/09/2017,170.96
15/09/2017,171.64
18/09/2017,170.01
19/09/2017,172.52
20/09/2017,172.17
21/09/2017,171.11
22/09/2017,170.54
25/09/2017,162.87
26/09/2017,164.21
27/09/2017,167.68
28/09/2017,168.73
29/09/2017,170.87
2/10/2017,169.47
3/10/2017,169.96
4/10/2017,168.42
5/10/2017,171.24
6/10/2017,172.23
9/10/2017,172.5
10/10/2017,171.59
11/10/2017,172.74
12/10/2017,172.55
13/10/2017,173.74
16/10/2017,174.52
17/10/2017,176.11
18/10/2017,176.03
19/10/2017,174.56
20/10/2017,174.98
23/10/2017,171.27
24/10/2017,171.8
25/10/2017,170.6
26/10/2017,170.63
27/10/2017,177.88
30/10/2017,179.87
31/10/2017,180.06
1/11/2017,182.66
2/11/2017,178.92
3/11/2017,178.92
6/11/2017,180.17
7/11/2017,180.25
8/11/2017,179.56
9/11/2017,179.3
10/11/2017,178.46
13/11/2017,178.77
14/11/2017,178.07
15/11/2017,177.95
16/11/2017,179.59
17/11/2017,179
20/11/2017,178.74
21/11/2017,181.86
22/11/2017,180.87
24/11/2017,182.78
27/11/2017,183.03
28/11/2017,182.42
29/11/2017,175.13
30/11/2017,177.18
1/12/2017,175.1
4/12/2017,171.47
5/12/2017,172.83
6/12/2017,176.06
7/12/2017,180.14
8/12/2017,179
11/12/2017,179.04
12/12/2017,176.96
13/12/2017,178.3
14/12/2017,178.39
15/12/2017,180.18
18/12/2017,180.82
19/12/2017,179.51
20/12/2017,177.89
21/12/2017,177.45
22/12/2017,177.2
26/12/2017,175.99
27/12/2017,177.62
28/12/2017,177.92
29/12/2017,176.46
2/01/2018,181.42
3/01/2018,184.67
4/01/2018,184.33
5/01/2018,186.85
8/01/2018,188.28
9/01/2018,187.87
10/01/2018,187.84
11/01/2018,187.77
12/01/2018,179.37
16/01/2018,178.39
17/01/2018,177.6
18/01/2018,179.8
19/01/2018,181.29
22/01/2018,185.37
23/01/2018,189.35
24/01/2018,186.55
25/01/2018,187.48
26/01/2018,190
29/01/2018,185.98
30/01/2018,187.12
31/01/2018,186.89
1/02/2018,193.09
2/02/2018,190.28
5/02/2018,181.26
6/02/2018,185.31
7/02/2018,180.18
8/02/2018,171.58
9/02/2018,176.11
12/02/2018,176.41
13/02/2018,173.15
14/02/2018,179.52
15/02/2018,179.96
16/02/2018,177.36
20/02/2018,176.01
21/02/2018,177.91
22/02/2018,178.99
23/02/2018,183.29
26/02/2018,184.93
27/02/2018,181.46
28/02/2018,178.32
1/03/2018,175.94
2/03/2018,176.62
5/03/2018,180.4
6/03/2018,179.78
7/03/2018,183.71
8/03/2018,182.34
9/03/2018,185.23
12/03/2018,184.76
13/03/2018,181.88
14/03/2018,184.19
15/03/2018,183.86
16/03/2018,185.09
19/03/2018,172.56
20/03/2018,168.15
21/03/2018,169.39
22/03/2018,164.89
23/03/2018,159.39
26/03/2018,160.06
27/03/2018,152.22
28/03/2018,153.03
29/03/2018,159.79
2/04/2018,155.39
3/04/2018,156.11
4/04/2018,155.1
5/04/2018,159.34
6/04/2018,157.2
9/04/2018,157.93
10/04/2018,165.04
11/04/2018,166.32
12/04/2018,163.87
13/04/2018,164.52
16/04/2018,164.83
17/04/2018,168.66
18/04/2018,166.36
19/04/2018,168.1
20/04/2018,166.28
23/04/2018,165.84
24/04/2018,159.69
25/04/2018,159.69
26/04/2018,174.16
27/04/2018,173.59
30/04/2018,172
1/05/2018,173.86
2/05/2018,176.07
3/05/2018,174.02
4/05/2018,176.61
7/05/2018,177.97
8/05/2018,178.92
9/05/2018,182.66
10/05/2018,185.53
11/05/2018,186.99
14/05/2018,186.64
15/05/2018,184.32
16/05/2018,183.2
17/05/2018,183.76
18/05/2018,182.68
21/05/2018,184.49
22/05/2018,183.8
23/05/2018,186.9
24/05/2018,185.93
25/05/2018,184.92
29/05/2018,185.74
30/05/2018,187.67
31/05/2018,191.78
1/06/2018,193.99
4/06/2018,193.28
5/06/2018,192.94
6/06/2018,191.34
7/06/2018,188.18
8/06/2018,189.1
11/06/2018,191.54
12/06/2018,192.4
13/06/2018,192.41
14/06/2018,196.81
15/06/2018,195.85
18/06/2018,198.31
19/06/2018,197.49
20/06/2018,202
21/06/2018,201.5
22/06/2018,201.74
25/06/2018,196.35
26/06/2018,199
27/06/2018,195.84
28/06/2018,196.23
29/06/2018,194.32
2/07/2018,197.36
3/07/2018,192.73
5/07/2018,198.45
6/07/2018,203.23
9/07/2018,204.74
10/07/2018,203.54
11/07/2018,202.54
12/07/2018,206.92
13/07/2018,207.32
16/07/2018,207.23
17/07/2018,209.99
18/07/2018,209.36
19/07/2018,208.09
20/07/2018,209.94
23/07/2018,210.91
24/07/2018,214.67
25/07/2018,217.5
26/07/2018,176.26
27/07/2018,174.89
30/07/2018,171.06
31/07/2018,172.58
1/08/2018,171.65
2/08/2018,176.37
3/08/2018,177.78
6/08/2018,185.69
7/08/2018,183.81
8/08/2018,185.18
9/08/2018,183.09
10/08/2018,180.26
13/08/2018,180.05
14/08/2018,181.11
15/08/2018,179.53
16/08/2018,174.7
17/08/2018,173.8
20/08/2018,172.5
21/08/2018,172.62
22/08/2018,173.64
23/08/2018,172.9
24/08/2018,174.65
27/08/2018,177.46
28/08/2018,176.26
29/08/2018,175.9
30/08/2018,177.64
31/08/2018,175.73
4/09/2018,171.16
5/09/2018,167.18
6/09/2018,162.53
7/09/2018,163.04
10/09/2018,164.18
11/09/2018,165.94
12/09/2018,162
13/09/2018,161.36
14/09/2018,162.32
17/09/2018,160.58
18/09/2018,160.3
19/09/2018,163.06
20/09/2018,166.02
21/09/2018,162.93
24/09/2018,165.41
25/09/2018,164.91
26/09/2018,166.95
27/09/2018,168.84
28/09/2018,164.46
1/10/2018,162.44
2/10/2018,159.33
3/10/2018,162.43
4/10/2018,158.85
5/10/2018,157.33
8/10/2018,157.25
9/10/2018,157.9
10/10/2018,151.38
11/10/2018,153.35
12/10/2018,153.74
15/10/2018,153.52
16/10/2018,158.78
17/10/2018,159.42
18/10/2018,154.92
19/10/2018,154.05
22/10/2018,154.78
23/10/2018,154.39
24/10/2018,146.04
25/10/2018,150.95
26/10/2018,145.37
29/10/2018,142.09
30/10/2018,146.22
31/10/2018,151.79
1/11/2018,151.75
2/11/2018,150.35
5/11/2018,148.68
6/11/2018,149.94
7/11/2018,151.53
8/11/2018,147.87
9/11/2018,144.96
12/11/2018,141.55
13/11/2018,142.16
14/11/2018,144.22
15/11/2018,143.85
16/11/2018,139.53
19/11/2018,131.55
20/11/2018,132.43
21/11/2018,134.82
23/11/2018,131.73
26/11/2018,136.38
27/11/2018,135
28/11/2018,136.76
29/11/2018,138.68
30/11/2018,140.61
3/12/2018,141.09
4/12/2018,137.93
6/12/2018,139.63
7/12/2018,137.42
10/12/2018,141.85
11/12/2018,142.08
12/12/2018,144.5
13/12/2018,145.01
14/12/2018,144.06
17/12/2018,140.19
18/12/2018,143.66
19/12/2018,133.24
20/12/2018,133.4
21/12/2018,124.95
24/12/2018,124.06
26/12/2018,134.18
27/12/2018,134.52
28/12/2018,133.2
31/12/2018,131.09
2/01/2019,135.68
3/01/2019,131.74
4/01/2019,137.95
7/01/2019,138.05
8/01/2019,142.53
9/01/2019,144.23
10/01/2019,144.2
11/01/2019,143.8
14/01/2019,145.39
15/01/2019,148.95
16/01/2019,147.54
17/01/2019,148.3
18/01/2019,150.04
22/01/2019,147.57
23/01/2019,144.3
24/01/2019,145.83
25/01/2019,149.01
